Licenca;ID_Unidade;Nome_Unidade;ID_Fazenda;Nome_Fazenda;ID_Regiao;Nome_Regiao;ID_Safra;Bloco;Talhao;ID_Variedade;Nome_Variedade;ID_Maturacao;Nome_Maturacao;ID_Corte;Nome_Corte;ID_Solo;Nome_Solo;Sigla_Solo;ID_Ambiente;Nome_Ambiente;ID_Espacamento;Nome_Espacamento;Distancia (km);Area total (ha);Area producao (ha);Toneladas (ton);Plantio (dd/mm/yyyy);Corte Anterior (dd/mm/yyyy)
1;1;Usina A;12;SANTA JOSEFA;1;A;1;102;26;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;57,5;18,71;18,71;2432,3;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;102;27;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;57,5;17;17;2210;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;102;28;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;57,5;4,31;4,31;560,3;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;102;29;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;57,5;28,8;28,8;3744;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;103;31;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;58,8;9,05;9,05;1176,5;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;103;32;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;58,8;3,67;3,67;477,1;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;103;33;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;58,8;24,22;24,22;3148,6;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;103;34;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;58,8;20,48;20,48;2662,4;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;103;35;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;58,8;29,2;29,2;3796;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;103;36;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;58,8;37,77;37,77;4910,1;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;103;37;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;58,8;18,3;18,3;2379;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;103;41;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;58,8;20,27;20,27;2635,1;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;103;42;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;58,8;18,31;18,31;2380,3;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;103;43;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;58,8;19,6;19,6;2548;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;103;44;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;58,8;24,99;24,99;3248,7;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;104;141;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;60,2;12,63;12,63;1641,9;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;104;51;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;60,2;12,88;12,88;1674,4;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;104;52;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;60,2;36,46;36,46;4739,8;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;104;53;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;60,2;29,22;29,22;3798,6;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;104;61;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;60,2;7,54;7,54;980,2;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;104;62;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;60,2;11,45;11,45;1488,5;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;104;63;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;60,2;25,77;25,77;3350,1;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;104;64;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;60,2;28,97;28,97;3766,1;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;105;101;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;62,3;9,18;9,18;1193,4;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;105;102;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;62,3;24,03;24,03;3123,9;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;105;71;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;62,3;2,66;2,66;345,8;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;105;72;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;62,3;32,21;32,21;4187,3;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;105;81;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;62,3;22,94;22,94;2982,2;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;105;82;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;62,3;27,95;27,95;3633,5;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;105;83;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;62,3;10,82;10,82;1406,6;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;105;91;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;62,3;38,87;38,87;5053,1;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;105;92;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;62,3;16,23;16,23;2109,9;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;105;93;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;62,3;23,12;23,12;3005,6;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;120;125;223;A PREPARAR;1;Precoce;0;Cana Planta;847;Solo 847;Solo 847;0;;;;0;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;120;998;223;A PREPARAR;1;Precoce;0;Cana Planta;847;Solo 847;Solo 847;0;;;;0;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;120;9981;223;A PREPARAR;1;Precoce;0;Cana Planta;847;Solo 847;Solo 847;0;;;;0;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;12;SANTA JOSEFA;1;A;1;120;999;223;A PREPARAR;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;60,2;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;1;24;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;20,5;17,42;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;1;43;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;9,4;31,86;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;1;44;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,4;13,1;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;101;11;33;RB92 579;1;Precoce;1;1. Corte;999;Solo 999;Solo 999;0;;;;9,3;26,7;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;101;12;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,3;25,38;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;101;13;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,3;25,98;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;101;21;33;RB92 579;1;Precoce;1;1. Corte;999;Solo 999;Solo 999;0;;;;9,3;8,75;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;101;22;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;9,3;40,38;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;101;23;33;RB92 579;1;Precoce;1;1. Corte;999;Solo 999;Solo 999;0;;;;9,3;16,28;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;101;25;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;9,3;13,71;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;101;26;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,3;17,43;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;102;28;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,4;12,27;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;102;29;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,4;8,07;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;102;31;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,4;38,87;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;102;32;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,4;35,7;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;102;33;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,4;24,9;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;102;41;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;9,4;16,4;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;102;42;33;RB92 579;1;Precoce;1;1. Corte;847;Solo 847;Solo 847;0;;;;9,4;38,54;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;103;17;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,8;7,72;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;103;18;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,8;13,38;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;103;19;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,8;8,22;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;103;210;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,8;22,56;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;103;211;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,8;12,65;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;103;212;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,8;21,02;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;103;34;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,8;18,38;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;103;35;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,8;15,12;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;103;36;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,8;32,93;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;103;37;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,8;31,86;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;103;52;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,8;19,81;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;103;53;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,8;14,5;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;104;110;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,8;14,44;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;104;111;33;RB92 579;1;Precoce;1;1. Corte;999;Solo 999;Solo 999;0;;;;9,8;21,69;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;104;14;33;RB92 579;1;Precoce;1;1. Corte;999;Solo 999;Solo 999;0;;;;9,8;7,97;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;104;15;33;RB92 579;1;Precoce;1;1. Corte;999;Solo 999;Solo 999;0;;;;9,8;5,99;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;104;16;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,8;15,56;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;104;213;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,8;13,92;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;104;214;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,8;9,23;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;104;215;33;RB92 579;1;Precoce;1;1. Corte;999;Solo 999;Solo 999;0;;;;9,8;27,33;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;104;27;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,8;0,61;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;104;310;33;RB92 579;1;Precoce;1;1. Corte;999;Solo 999;Solo 999;0;;;;9,8;25,94;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;104;38;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,8;29,48;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;104;39;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,8;12,06;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;104;54;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;9,8;13,86;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;104;55;33;RB92 579;1;Precoce;1;1. Corte;844;Solo 844;Solo 844;0;;;;9,8;9,75;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;104;56;33;RB92 579;1;Precoce;1;1. Corte;999;Solo 999;Solo 999;0;;;;9,8;17,74;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;111;122;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;1101;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;1111;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;1112;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;133;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;144;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;155;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;166;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;177;27;MEIOSI;1;Precoce;1;1. Corte;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;188;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;199;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;2100;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;2111;27;MEIOSI;1;Precoce;1;1. Corte;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;2112;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;2113;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;2133;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;2144;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;2155;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;222;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;233;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;255;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;266;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;277;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;288;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;299;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;3100;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;311;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;322;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;333;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;344;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;355;27;MEIOSI;1;Precoce;1;1. Corte;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;366;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;377;27;MEIOSI;1;Precoce;1;1. Corte;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;388;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;399;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;411;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;422;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;51;27;MEIOSI;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;20,5;27,67;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;522;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;533;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;544;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;555;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;566;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;20,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;120;9981;27;MEIOSI;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;1;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;2;11;33;RB92 579;1;Precoce;1;1. Corte;846;Solo 846;Solo 846;0;;;;27,3;1,67;0;0;08/07/2016;08/07/2016
1;1;Usina A;13;SANTA BARBARA E RANCHO SECO;1;A;1;2;111;33;RB92 579;1;Precoce;0;Cana Planta;846;Solo 846;Solo 846;0;;;;27,3;13,58;0;0;08/07/2016;08/07/2016
